id,person_id,purchase_date,retailer,item_description,product_code,master_category_full_name,price,sales_unit,age_group,person_gender,location_id
0acd22d702f3fcf76c554fcf5eaa85a9,8467422cbbfac129bc186bead1eb6d69,2023-11-10,A,대림 실속종합어묵1kg,8801066200050.0,가공식품>어육/연식품류>어육제품류>어묵,8780,1,5559,1,6
e2b822e3b05056ab1c715c05ec692924,a0687b1a9daffd607e756cf7e3a37314,2023-11-12,A,농심 멸치칼국수 98g*,8801043004282.0,가공식품>즉석/편의식품>라면류>봉지라면,4500,1,4549,1,7
c74c0b591998551d076902e6c9a7c067,a0687b1a9daffd607e756cf7e3a37314,2023-11-12,A,농심 안성탕면 125g*5,8801043014786.0,가공식품>즉석/편의식품>라면류>봉지라면,3700,1,4549,1,5
d59210780d858bea5a836ed4c5f166e1,839a5092c95c4c443139af07985b85fe,2023-11-17,A,농심 안성탕면 125g*5,8801043014786.0,가공식품>즉석/편의식품>라면류>봉지라면,3700,1,3034,1,5
8689d4bacc5a397f99709a1512dceee6,839a5092c95c4c443139af07985b85fe,2023-11-17,A,오뚜기빵가루500g,8801045426402.0,가공식품>분말류>밀가루분말류>밀가루,3680,1,3034,1,9
82fa9499901ccc28ddb0f5260b0ad036,253e60acaad785227c7281227ee12fa9,2023-11-17,A,농심 멸치칼국수 98g*,8801043004282.0,가공식품>즉석/편의식품>라면류>봉지라면,4500,1,3539,0,7
1a39bd54836bbff85cda7c2d123be383,253e60acaad785227c7281227ee12fa9,2023-11-19,A,농심 올리브짜파게티1,8801043015264.0,가공식품>즉석/편의식품>라면류>봉지라면,4880,1,3539,0,2
2cfa3eb2635a71c1e50851d81a330be0,634c4da98da8c63767837c105c624072,2023-11-19,A,농심 멸치칼국수 98g*,8801043004282.0,가공식품>즉석/편의식품>라면류>봉지라면,4500,1,4549,1,7
c36fa87543c899f994016c10da75413c,27692223eade8407bbe12f0114636310,2023-11-19,A,농심 멸치칼국수 98g*,8801043004282.0,가공식품>즉석/편의식품>라면류>봉지라면,4500,1,5054,1,7
cf870870ed0e3d30c921d359f87f133e,d5a56401bf5ab3463d28f41554753aa5,2023-11-18,A,농심 올리브짜파게티1,8801043015264.0,가공식품>즉석/편의식품>라면류>봉지라면,4880,1,4549,0,2
d6e5f21b4c8ee648cf6281e668e8c058,70c995a02f223d495f06a90649ea59db,2023-11-24,A,농심 멸치칼국수 98g*,8801043004282.0,가공식품>즉석/편의식품>라면류>봉지라면,4500,1,4549,1,7
04ed9229c77d1021abe166926436e316,b60d891ca8319942b163aeabbd031719,2023-11-20,B,백설 쇠고기다시다 골드,8801007058481.0,가공식품>조미료>종합조미료>천연/발효조미료,19100,1,4044,1,6
a07c7ee13c04d201e738a4667628ec55,88308f7592d41acddab153f61e3f062a,2023-11-06,A,오뚜기빵가루500g,8801045426402.0,가공식품>분말류>밀가루분말류>밀가루,3680,1,4549,0,9
ecb7465d9374ea99d63a4755461b3e8d,88308f7592d41acddab153f61e3f062a,2023-11-06,A,오뚜기딸기잼500g,8801045331324.0,가공식품>통조림/병>농산물통조림/병>과일류,6980,1,4549,0,7
93953601722365b138260fdbafc9f325,88308f7592d41acddab153f61e3f062a,2023-11-15,B,맥심 모카골드 리필,8801037028706.0,가공식품>커피/코코아>원두커피>로스팅원두커피,6420,1,4549,0,6
ba90f63016b3055939342702369facde,701dc648641ab4828ca451cc26353f04,2023-11-17,A,농심 올리브짜파게티1,8801043015264.0,가공식품>즉석/편의식품>라면류>봉지라면,4880,2,4044,0,2
bd191ef9348b53d3654e90a0ed6817d2,44808ad193344ccbc6f5a35f9a08d50e,2023-12-03,A,농심 올리브짜파게티1,8801043015264.0,가공식품>즉석/편의식품>라면류>봉지라면,4480,1,3034,0,2
fe01ea972ee8a97b8c81217ad42f300c,b329087e7efcf8d827d557948cc89c1c,2023-12-01,A,농심 안성탕면 125g*5,8801043014786.0,가공식품>즉석/편의식품>라면류>봉지라면,3700,1,4549,0,5
745cd2af6163440bf63a2e8d578c1b4c,d6a4750e9791c41b59d32c803fb76b80,2023-12-17,A,농심 올리브짜파게티1,8801043015264.0,가공식품>즉석/편의식품>라면류>봉지라면,4880,1,4549,1,2
0ecc0ce6ba2dbc006d26352a475c9cad,ff7ee58f392d86415ffa583767c8ccbf,2023-11-28,A,CJ 삼호어묵얇은사각,8801242643725.0,가공식품>어육/연식품류>어육제품류>어묵,4680,1,3539,0,3
0ecc0ce6ba2dbc006d26352a475c9cad,ff7ee58f392d86415ffa583767c8ccbf,2023-11-28,A,CJ 삼호어묵얇은사각,8801242643725.0,가공식품>어육/연식품류>어육제품류>어묵,4680,1,3539,0,3
0ecc0ce6ba2dbc006d26352a475c9cad,ff7ee58f392d86415ffa583767c8ccbf,2023-11-28,A,CJ 삼호어묵얇은사각,8801242643725.0,가공식품>어육/연식품류>어육제품류>어묵,4680,1,3539,0,3
0ecc0ce6ba2dbc006d26352a475c9cad,ff7ee58f392d86415ffa583767c8ccbf,2023-11-28,A,CJ 삼호어묵얇은사각,8801242643725.0,가공식품>어육/연식품류>어육제품류>어묵,4680,1,3539,0,3
06c14dd0a74906a44b9596ea524a33e7,9d02f2686a742a864df2f6ba020be1ca,2023-11-17,A,맥심 모카골드 커피믹,8801037076295.0,가공식품>커피/코코아>조제커피>믹스커피,26980,1,4044,0,4
c74c0b591998551d076902e6c9a7c067,a0687b1a9daffd607e756cf7e3a37314,2023-11-12,A,농심 안성탕면 125g*5,8801043014786.0,가공식품>즉석/편의식품>라면류>봉지라면,3700,1,4549,1,5
91b8e1551e228a33796b1209e8d0094c,06ecc0fa9156a83c5017b053e0cc04a7,2023-11-14,A,청정원 김밥용 단무지,8801024053995.0,가공식품>절임/발효식품>절임식품>단무지/쌈무,3080,1,3034,0,9
91b8e1551e228a33796b1209e8d0094c,06ecc0fa9156a83c5017b053e0cc04a7,2023-11-14,A,청정원 김밥용 단무지,8801024053995.0,가공식품>절임/발효식품>절임식품>단무지/쌈무,3080,1,3034,0,9
91b8e1551e228a33796b1209e8d0094c,06ecc0fa9156a83c5017b053e0cc04a7,2023-11-14,A,청정원 김밥용 단무지,8801024053995.0,가공식품>축산가공식품>햄/소시지(통조림/병제외)>햄,3080,1,3034,0,9
d59210780d858bea5a836ed4c5f166e1,839a5092c95c4c443139af07985b85fe,2023-11-17,A,농심 안성탕면 125g*5,8801043014786.0,가공식품>즉석/편의식품>라면류>봉지라면,3700,1,3034,1,5
d6aaf0575028323fc9fbc983a3680fef,abd69906157fc619ae6b2d5f88f06057,2023-12-06,A,포스트 그래놀라 블루,8801037050158.0,가공식품>즉석/편의식품>편의식품>시리얼,9380,1,4044,0,3
d6aaf0575028323fc9fbc983a3680fef,abd69906157fc619ae6b2d5f88f06057,2023-12-06,A,포스트 그래놀라 블루,8801037050158.0,가공식품>즉석/편의식품>편의식품>시리얼,9380,1,4044,0,3
d6aaf0575028323fc9fbc983a3680fef,abd69906157fc619ae6b2d5f88f06057,2023-12-06,A,포스트 그래놀라 블루,8801037050158.0,가공식품>즉석/편의식품>편의식품>시리얼,9380,1,4044,0,3
d6aaf0575028323fc9fbc983a3680fef,abd69906157fc619ae6b2d5f88f06057,2023-12-06,A,포스트 그래놀라 블루,8801037050158.0,가공식품>즉석/편의식품>편의식품>시리얼,9380,1,4044,0,3
fe01ea972ee8a97b8c81217ad42f300c,b329087e7efcf8d827d557948cc89c1c,2023-12-01,A,농심 안성탕면 125g*5,8801043014786.0,가공식품>즉석/편의식품>라면류>봉지라면,3700,1,4549,0,5
14d68aab8c6c607c39f2183bc125cfb7,d6a4750e9791c41b59d32c803fb76b80,2023-12-17,A,청정원 김밥용 단무지,8801024053995.0,가공식품>절임/발효식품>절임식품>단무지/쌈무,3080,1,4549,1,9
14d68aab8c6c607c39f2183bc125cfb7,d6a4750e9791c41b59d32c803fb76b80,2023-12-17,A,청정원 김밥용 단무지,8801024053995.0,가공식품>절임/발효식품>절임식품>단무지/쌈무,3080,1,4549,1,9
14d68aab8c6c607c39f2183bc125cfb7,d6a4750e9791c41b59d32c803fb76b80,2023-12-17,A,청정원 김밥용 단무지,8801024053995.0,가공식품>축산가공식품>햄/소시지(통조림/병제외)>햄,3080,1,4549,1,9
5f4130d76199155bf83b8ae9339e3576,839a5092c95c4c443139af07985b85fe,2023-11-17,A,CJ 고메치즈핫도그 크,8801007678702.0,가공식품>즉석/편의식품>냉동대용식>핫도그류,8480,1,3034,1,9
38eead9b9be45d472c19ea4d317cca24,a15a82d90755d97d1cf075726c95cbcf,2023-11-18,A,CJ 고메치즈핫도그 크,8801007678702.0,가공식품>즉석/편의식품>냉동대용식>핫도그류,8480,2,5054,0,9
deb1db2ee609709edaecce7c4905256b,5a59be94b3b92ea953908285bef0ce1c,2023-11-10,A,CJ 순두부찌개양념,8801007013466.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,2380,1,4549,1,7
deb1db2ee609709edaecce7c4905256b,5a59be94b3b92ea953908285bef0ce1c,2023-11-10,A,CJ 순두부찌개양념,8801007013466.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,2380,1,4549,1,7
deb1db2ee609709edaecce7c4905256b,5a59be94b3b92ea953908285bef0ce1c,2023-11-10,A,CJ 순두부찌개양념,8801007013466.0,가공식품>조미료>종합조미료>요리용양념장,2380,1,4549,1,7
905043d4c8dacebd09f976353ef666b4,9aae041d290485f7458d8493d6df4b87,2023-11-28,B,풀무원 직화짜장면 2인,8801114305027.0,가공식품>대용식재료>면류>짜장면/짬뽕면,7480,1,5559,1,2
905043d4c8dacebd09f976353ef666b4,9aae041d290485f7458d8493d6df4b87,2023-11-28,B,풀무원 직화짜장면 2인,8801114305027.0,가공식품>즉석/편의식품>즉석/조리식품>즉석면류,7480,1,5559,1,2
905043d4c8dacebd09f976353ef666b4,9aae041d290485f7458d8493d6df4b87,2023-11-28,B,풀무원 직화짜장면 2인,8801114305027.0,가공식품>즉석/편의식품>즉석/조리식품>즉석면류,7480,1,5559,1,2
7fc1584361118a65607d33a8436df627,b40737d9a213640f15dead55140954d1,2023-12-09,B,CJ 다담 바지락순두부,8801007013466.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,2390,2,3034,0,7
7fc1584361118a65607d33a8436df627,b40737d9a213640f15dead55140954d1,2023-12-09,B,CJ 다담 바지락순두부,8801007013466.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,2390,2,3034,0,7
7fc1584361118a65607d33a8436df627,b40737d9a213640f15dead55140954d1,2023-12-09,B,CJ 다담 바지락순두부,8801007013466.0,가공식품>조미료>종합조미료>요리용양념장,2390,2,3034,0,7
f0e748ac9d1366859374541a91ed3004,b329087e7efcf8d827d557948cc89c1c,2023-12-01,A,CJ 순두부찌개양념,8801007013466.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,2380,1,4549,0,7
f0e748ac9d1366859374541a91ed3004,b329087e7efcf8d827d557948cc89c1c,2023-12-01,A,CJ 순두부찌개양념,8801007013466.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,2380,1,4549,0,7
f0e748ac9d1366859374541a91ed3004,b329087e7efcf8d827d557948cc89c1c,2023-12-01,A,CJ 순두부찌개양념,8801007013466.0,가공식품>조미료>종합조미료>요리용양념장,2380,1,4549,0,7
e7a49be26cf7bfee0798276bd253fc7f,701dc648641ab4828ca451cc26353f04,2023-12-14,A,CJ 순두부찌개양념,8801007013466.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,2380,2,4044,0,7
e7a49be26cf7bfee0798276bd253fc7f,701dc648641ab4828ca451cc26353f04,2023-12-14,A,CJ 순두부찌개양념,8801007013466.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,2380,2,4044,0,7
e7a49be26cf7bfee0798276bd253fc7f,701dc648641ab4828ca451cc26353f04,2023-12-14,A,CJ 순두부찌개양념,8801007013466.0,가공식품>조미료>종합조미료>요리용양념장,2380,2,4044,0,7
95ea72c941bfd7d8a3688e7e8736d16f,9aae041d290485f7458d8493d6df4b87,2023-12-05,B,CJ 불맛 간짜장 2인,8801007704500.0,가공식품>대용식재료>면류>짜장면/짬뽕면,8490,1,5559,1,7
95ea72c941bfd7d8a3688e7e8736d16f,9aae041d290485f7458d8493d6df4b87,2023-12-05,B,CJ 불맛 간짜장 2인,8801007704500.0,가공식품>즉석/편의식품>즉석/조리식품>즉석면류,8490,1,5559,1,7
20f886042082818ffeb6584bae9a109a,76d7b9f9ff0c057683a47ba95dc2746d,2023-11-18,A,켈로그 후루트링 530g,8801083017532.0,가공식품>즉석/편의식품>편의식품>시리얼,8680,1,3539,0,9
20f886042082818ffeb6584bae9a109a,76d7b9f9ff0c057683a47ba95dc2746d,2023-11-18,A,켈로그 후루트링 530g,8801083017532.0,가공식품>즉석/편의식품>편의식품>시리얼,8680,1,3539,0,9
00d73149936d5392f25a8fa63ed2852e,48010ffb565955983142fc3cb0400bd8,2023-11-09,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>사탕류>초콜릿류,4380,2,4549,1,3
00d73149936d5392f25a8fa63ed2852e,48010ffb565955983142fc3cb0400bd8,2023-11-09,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,2,4549,1,3
00d73149936d5392f25a8fa63ed2852e,48010ffb565955983142fc3cb0400bd8,2023-11-09,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,2,4549,1,3
00d73149936d5392f25a8fa63ed2852e,48010ffb565955983142fc3cb0400bd8,2023-11-09,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,2,4549,1,3
deabd43d2f5520787e12d33062bb23c3,faa138ee6fe33d5692545d876e48f184,2023-11-10,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>사탕류>초콜릿류,4380,1,5054,1,3
deabd43d2f5520787e12d33062bb23c3,faa138ee6fe33d5692545d876e48f184,2023-11-10,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,1,5054,1,3
deabd43d2f5520787e12d33062bb23c3,faa138ee6fe33d5692545d876e48f184,2023-11-10,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,1,5054,1,3
deabd43d2f5520787e12d33062bb23c3,faa138ee6fe33d5692545d876e48f184,2023-11-10,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,1,5054,1,3
a1b67b03ad84a02fe814a0be621f6776,3e9f8836e19cbd79afa5f7103f9dac78,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>사탕류>초콜릿류,4380,2,6000,1,3
a1b67b03ad84a02fe814a0be621f6776,3e9f8836e19cbd79afa5f7103f9dac78,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,2,6000,1,3
a1b67b03ad84a02fe814a0be621f6776,3e9f8836e19cbd79afa5f7103f9dac78,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,2,6000,1,3
a1b67b03ad84a02fe814a0be621f6776,3e9f8836e19cbd79afa5f7103f9dac78,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,2,6000,1,3
278a7ba0802a5502a74ea6d500a232eb,c97db21d802543092c53b34312ae634f,2023-11-10,B,롯데 빼빼로 아몬드,8801062637669.0,가공식품>과자류>사탕류>초콜릿류,4380,1,4044,0,3
278a7ba0802a5502a74ea6d500a232eb,c97db21d802543092c53b34312ae634f,2023-11-10,B,롯데 빼빼로 아몬드,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,1,4044,0,3
278a7ba0802a5502a74ea6d500a232eb,c97db21d802543092c53b34312ae634f,2023-11-10,B,롯데 빼빼로 아몬드,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,1,4044,0,3
278a7ba0802a5502a74ea6d500a232eb,c97db21d802543092c53b34312ae634f,2023-11-10,B,롯데 빼빼로 아몬드,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,1,4044,0,3
09f952dfe6631d447a840f7a4df3a849,83af16a5d7d3c975fc2fdca29141629a,2023-11-17,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>사탕류>초콜릿류,4380,3,4044,0,3
09f952dfe6631d447a840f7a4df3a849,83af16a5d7d3c975fc2fdca29141629a,2023-11-17,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,3,4044,0,3
09f952dfe6631d447a840f7a4df3a849,83af16a5d7d3c975fc2fdca29141629a,2023-11-17,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,3,4044,0,3
09f952dfe6631d447a840f7a4df3a849,83af16a5d7d3c975fc2fdca29141629a,2023-11-17,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,3,4044,0,3
5cd59e3c33fbde86a1c9e01e8e134d95,ff7ee58f392d86415ffa583767c8ccbf,2023-11-18,A,크라운버터와플 12개,8801111113229.0,가공식품>과자류>비스킷>쿠키류,4380,3,3539,0,6
5cd59e3c33fbde86a1c9e01e8e134d95,ff7ee58f392d86415ffa583767c8ccbf,2023-11-18,A,크라운버터와플 12개,8801111113229.0,가공식품>과자류>비스킷>쿠키류,4380,3,3539,0,6
5658d1ca96df84d762ee55b5d1129442,5f4ac1e511c10d50d37f0c51f14062c3,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>사탕류>초콜릿류,4380,1,5054,1,3
5658d1ca96df84d762ee55b5d1129442,5f4ac1e511c10d50d37f0c51f14062c3,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,1,5054,1,3
5658d1ca96df84d762ee55b5d1129442,5f4ac1e511c10d50d37f0c51f14062c3,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,1,5054,1,3
5658d1ca96df84d762ee55b5d1129442,5f4ac1e511c10d50d37f0c51f14062c3,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>쿠키류,4380,1,5054,1,3
89faab6090f927a8eb0564d0bd30f524,70c995a02f223d495f06a90649ea59db,2023-11-24,A,크라운버터와플 12개,8801111113229.0,가공식품>과자류>비스킷>쿠키류,4380,1,4549,1,6
89faab6090f927a8eb0564d0bd30f524,70c995a02f223d495f06a90649ea59db,2023-11-24,A,크라운버터와플 12개,8801111113229.0,가공식품>과자류>비스킷>쿠키류,4380,1,4549,1,6
663cb72695794fec2ae1c1f0e579b9d0,26116941535b8f6ca900e54b78e32dc0,2023-11-21,B,크라운 버터와플,8801111113229.0,가공식품>과자류>비스킷>쿠키류,3480,1,4549,0,6
663cb72695794fec2ae1c1f0e579b9d0,26116941535b8f6ca900e54b78e32dc0,2023-11-21,B,크라운 버터와플,8801111113229.0,가공식품>과자류>비스킷>쿠키류,3480,1,4549,0,6
26514ddf633e38d46271243d7a8e7352,d6a4750e9791c41b59d32c803fb76b80,2023-12-11,A,크라운버터와플 12개,8801111113229.0,가공식품>과자류>비스킷>쿠키류,4380,1,4549,1,6
26514ddf633e38d46271243d7a8e7352,d6a4750e9791c41b59d32c803fb76b80,2023-12-11,A,크라운버터와플 12개,8801111113229.0,가공식품>과자류>비스킷>쿠키류,4380,1,4549,1,6
00d73149936d5392f25a8fa63ed2852e,48010ffb565955983142fc3cb0400bd8,2023-11-09,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>스낵,4380,2,4549,1,3
deabd43d2f5520787e12d33062bb23c3,faa138ee6fe33d5692545d876e48f184,2023-11-10,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>스낵,4380,1,5054,1,3
a1b67b03ad84a02fe814a0be621f6776,3e9f8836e19cbd79afa5f7103f9dac78,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>스낵,4380,2,6000,1,3
278a7ba0802a5502a74ea6d500a232eb,c97db21d802543092c53b34312ae634f,2023-11-10,B,롯데 빼빼로 아몬드,8801062637669.0,가공식품>과자류>비스킷>스낵,4380,1,4044,0,3
09f952dfe6631d447a840f7a4df3a849,83af16a5d7d3c975fc2fdca29141629a,2023-11-17,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>스낵,4380,3,4044,0,3
5658d1ca96df84d762ee55b5d1129442,5f4ac1e511c10d50d37f0c51f14062c3,2023-11-11,A,롯데 아몬드빼빼로132,8801062637669.0,가공식품>과자류>비스킷>스낵,4380,1,5054,1,3
aeaadb0fc656b1703b696cf9eefdd119,a6abf0c0ffb3ffb07cd4e37735f34595,2023-11-17,A,크라운 국희땅콩샌드,8801111110624.0,가공식품>과자류>비스킷>쿠키류,3840,1,3034,0,8
aeaadb0fc656b1703b696cf9eefdd119,a6abf0c0ffb3ffb07cd4e37735f34595,2023-11-17,A,크라운 국희땅콩샌드,8801111110624.0,가공식품>과자류>비스킷>쿠키류,3840,1,3034,0,8
aeaadb0fc656b1703b696cf9eefdd119,a6abf0c0ffb3ffb07cd4e37735f34595,2023-11-17,A,크라운 국희땅콩샌드,8801111110624.0,가공식품>과자류>비스킷>쿠키류,3840,1,3034,0,8
aeaadb0fc656b1703b696cf9eefdd119,a6abf0c0ffb3ffb07cd4e37735f34595,2023-11-17,A,크라운 국희땅콩샌드,8801111110624.0,가공식품>과자류>비스킷>쿠키류,3840,1,3034,0,8
acb4f33f187b02268d745bf44658803f,88308f7592d41acddab153f61e3f062a,2023-12-01,A,청정원찰고추장2kg,8801052971131.0,가공식품>조미료>장류>고추장,33000,1,4549,0,6
acb4f33f187b02268d745bf44658803f,88308f7592d41acddab153f61e3f062a,2023-12-01,A,청정원찰고추장2kg,8801052971131.0,가공식품>조미료>장류>고추장,33000,1,4549,0,6
aeaadb0fc656b1703b696cf9eefdd119,a6abf0c0ffb3ffb07cd4e37735f34595,2023-11-17,A,크라운 국희땅콩샌드,8801111110624.0,가공식품>과자류>비스킷>쿠키류,3840,1,3034,0,8
25744d722126c5b05ff00b1e63bdc6ce,3c4d51a3a1153c595b4d82163f1f2c6c,2023-11-19,A,마카다미아넛473ml,3415581119299.0,가공식품>냉동식품>아이스크림>기타아이스크림류,15500,1,4044,0,5
25744d722126c5b05ff00b1e63bdc6ce,3c4d51a3a1153c595b4d82163f1f2c6c,2023-11-19,A,마카다미아넛473ml,3415581119299.0,가공식품>냉동식품>아이스크림>기타아이스크림류,15500,1,4044,0,5
bb37a8f290449efc489e63d1c70724c0,a0687b1a9daffd607e756cf7e3a37314,2023-11-18,A,농심 신라면 120g*5개,8801043014830.0,가공식품>즉석/편의식품>라면류>봉지라면,3900,1,4549,1,5
a5f2ee6587846975f2014dc8a4afd2af,d4a8e81317b30214454142acca77ceda,2023-11-15,A,농심 신라면 120g*5개,8801043014830.0,가공식품>즉석/편의식품>라면류>봉지라면,3900,1,3539,1,5
b4286e199b0a6ed9900d0d2b58ba5e82,70c995a02f223d495f06a90649ea59db,2023-11-18,A,농심 신라면 120g*5개,8801043014830.0,가공식품>즉석/편의식품>라면류>봉지라면,3900,1,4549,1,5
8e043e84f10d4c08d99e33aa6ef81177,4b63572a35b36d26031c3a2074304ca1,2023-11-21,A,농심 신라면 120g*5개,8801043014830.0,가공식품>즉석/편의식품>라면류>봉지라면,3900,1,6000,1,5
471f53d758f9f1b5a0713ee602c3b206,bbd864adc205f57de0fe51ef273e11cd,2023-11-17,A,농심 신라면 120g*5개,8801043014830.0,가공식품>즉석/편의식품>라면류>봉지라면,3900,1,6000,1,5
a12e82239b66e814684c2702cce781d0,3d866d784f939c7341beee22b3d5cca0,2023-12-03,A,농심 신라면 120g*5개,8801043014830.0,가공식품>즉석/편의식품>라면류>봉지라면,3900,1,6000,1,5
fe456dcf1b7b936b44eff024db1deef0,4de4eefdfac47c61ce1bf17b221920aa,2023-11-18,B,농심 신라면 (5개입),8801043014830.0,가공식품>즉석/편의식품>라면류>봉지라면,3900,1,3034,0,5
c5d6e3251ce5574938dc3c559c070fdd,eb0db4d6f1976127b1860f588abbda37,2023-11-21,B,농심 신라면 (5개입),8801043014830.0,가공식품>즉석/편의식품>라면류>봉지라면,3900,2,5054,0,5
67299cd552da28f5c3ef406da581bf0f,3e9f8836e19cbd79afa5f7103f9dac78,2023-11-19,A,해찬들쌀고추장1kg,8801007166599.0,가공식품>조미료>장류>고추장,19200,1,6000,1,8
67299cd552da28f5c3ef406da581bf0f,3e9f8836e19cbd79afa5f7103f9dac78,2023-11-19,A,해찬들쌀고추장1kg,8801007166599.0,가공식품>조미료>장류>고추장,19200,1,6000,1,8
d244a994977c3f83965bc68166d62f96,48611a8aedf743b2d5fdd57668bb33b0,2023-11-19,A,해태 아이비270G,8801019307263.0,가공식품>과자류>비스킷>쿠키류,3180,1,6000,1,8
d244a994977c3f83965bc68166d62f96,48611a8aedf743b2d5fdd57668bb33b0,2023-11-19,A,해태 아이비270G,8801019307263.0,가공식품>과자류>비스킷>쿠키류,3180,1,6000,1,8
d244a994977c3f83965bc68166d62f96,48611a8aedf743b2d5fdd57668bb33b0,2023-11-19,A,해태 아이비270G,8801019307263.0,가공식품>과자류>비스킷>쿠키류,3180,1,6000,1,8
d244a994977c3f83965bc68166d62f96,48611a8aedf743b2d5fdd57668bb33b0,2023-11-19,A,해태 아이비270G,8801019307263.0,가공식품>과자류>비스킷>쿠키류,3180,1,6000,1,8
